datasetId;startTime;endTime;value
247;2025-02-10T09:30:00.000Z;2025-02-10T09:45:00.000Z;199.1
247;2025-02-10T09:15:00.000Z;2025-02-10T09:30:00.000Z;188.5
247;2025-02-10T09:00:00.000Z;2025-02-10T09:15:00.000Z;172
247;2025-02-10T08:45:00.000Z;2025-02-10T09:00:00.000Z;155.2
247;2025-02-10T08:30:00.000Z;2025-02-10T08:45:00.000Z;138.4
247;2025-02-10T08:15:00.000Z;2025-02-10T08:30:00.000Z;121.7
247;2025-02-10T08:00:00.000Z;2025-02-10T08:15:00.000Z;97.9
247;2025-02-10T07:45:00.000Z;2025-02-10T08:00:00.000Z;79.5
247;2025-02-10T07:30:00.000Z;2025-02-10T07:45:00.000Z;61.2
247;2025-02-10T07:15:00.000Z;2025-02-10T07:30:00.000Z;42.8
247;2025-02-10T07:00:00.000Z;2025-02-10T07:15:00.000Z;0
247;2025-02-10T06:45:00.000Z;2025-02-10T07:00:00.000Z;0
247;2025-02-10T06:30:00.000Z;2025-02-10T06:45:00.000Z;0
247;2025-02-10T06:15:00.000Z;2025-02-10T06:30:00.000Z;0
247;2025-02-10T06:00:00.000Z;2025-02-10T06:15:00.000Z;0
247;2025-02-10T05:45:00.000Z;2025-02-10T06:00:00.000Z;0
247;2025-02-10T05:30:00.000Z;2025-02-10T05:45:00.000Z;0
247;2025-02-10T05:15:00.000Z;2025-02-10T05:30:00.000Z;0
247;2025-02-10T05:00:00.000Z;2025-02-10T05:15:00.000Z;0
247;2025-02-10T04:45:00.000Z;2025-02-10T05:00:00.000Z;0
247;2025-02-10T04:30:00.000Z;2025-02-10T04:45:00.000Z;0
247;2025-02-10T04:15:00.000Z;2025-02-10T04:30:00.000Z;0
247;2025-02-10T04:00:00.000Z;2025-02-10T04:15:00.000Z;0
247;2025-02-10T03:45:00.000Z;2025-02-10T04:00:00.000Z;0
247;2025-02-10T03:30:00.000Z;2025-02-10T03:45:00.000Z;0
247;2025-02-10T03:15:00.000Z;2025-02-10T03:30:00.000Z;0
247;2025-02-10T03:00:00.000Z;2025-02-10T03:15:00.000Z;0
247;2025-02-10T02:45:00.000Z;2025-02-10T03:00:00.000Z;0
247;2025-02-10T02:30:00.000Z;2025-02-10T02:45:00.000Z;0
247;2025-02-10T02:15:00.000Z;2025-02-10T02:30:00.000Z;0
247;2025-02-10T02:00:00.000Z;2025-02-10T02:15:00.000Z;0
247;2025-02-10T01:45:00.000Z;2025-02-10T02:00:00.000Z;0
247;2025-02-10T01:30:00.000Z;2025-02-10T01:45:00.000Z;0
247;2025-02-10T01:15:00.000Z;2025-02-10T01:30:00.000Z;0
247;2025-02-10T01:00:00.000Z;2025-02-10T01:15:00.000Z;0
247;2025-02-10T00:45:00.000Z;2025-02-10T01:00:00.000Z;0
247;2025-02-10T00:30:00.000Z;2025-02-10T00:45:00.000Z;0
247;2025-02-10T00:15:00.000Z;2025-02-10T00:30:00.000Z;0
247;2025-02-10T00:00:00.000Z;2025-02-10T00:15:00.000Z;0
247;2025-02-09T23:45:00.000Z;2025-02-10T00:00:00.000Z;0
247;2025-02-09T23:30:00.000Z;2025-02-09T23:45:00.000Z;0
247;2025-02-09T23:15:00.000Z;2025-02-09T23:30:00.000Z;0
247;2025-02-09T23:00:00.000Z;2025-02-09T23:15:00.000Z;0
247;2025-02-09T22:45:00.000Z;2025-02-09T23:00:00.000Z;0
247;2025-02-09T22:30:00.000Z;2025-02-09T22:45:00.000Z;0
247;2025-02-09T22:15:00.000Z;2025-02-09T22:30:00.000Z;0
247;2025-02-09T22:00:00.000Z;2025-02-09T22:15:00.000Z;0
247;2025-02-09T21:45:00.000Z;2025-02-09T22:00:00.000Z;0
247;2025-02-09T21:30:00.000Z;2025-02-09T21:45:00.000Z;0
247;2025-02-09T21:15:00.000Z;2025-02-09T21:30:00.000Z;0
247;2025-02-09T21:00:00.000Z;2025-02-09T21:15:00.000Z;0
247;2025-02-09T20:45:00.000Z;2025-02-09T21:00:00.000Z;0
247;2025-02-09T20:30:00.000Z;2025-02-09T20:45:00.000Z;0
247;2025-02-09T20:15:00.000Z;2025-02-09T20:30:00.000Z;0
247;2025-02-09T20:00:00.000Z;2025-02-09T20:15:00.000Z;0
247;2025-02-09T19:45:00.000Z;2025-02-09T20:00:00.000Z;0
247;2025-02-09T19:30:00.000Z;2025-02-09T19:45:00.000Z;0
247;2025-02-09T19:15:00.000Z;2025-02-09T19:30:00.000Z;0
247;2025-02-09T19:00:00.000Z;2025-02-09T19:15:00.000Z;0
247;2025-02-09T18:45:00.000Z;2025-02-09T19:00:00.000Z;0
247;2025-02-09T18:30:00.000Z;2025-02-09T18:45:00.000Z;0
247;2025-02-09T18:15:00.000Z;2025-02-09T18:30:00.000Z;0
247;2025-02-09T18:00:00.000Z;2025-02-09T18:15:00.000Z;0
247;2025-02-09T17:45:00.000Z;2025-02-09T18:00:00.000Z;0
247;2025-02-09T17:30:00.000Z;2025-02-09T17:45:00.000Z;0
247;2025-02-09T17:15:00.000Z;2025-02-09T17:30:00.000Z;0
247;2025-02-09T17:00:00.000Z;2025-02-09T17:15:00.000Z;0
247;2025-02-09T16:45:00.000Z;2025-02-09T17:00:00.000Z;0
247;2025-02-09T16:30:00.000Z;2025-02-09T16:45:00.000Z;0
247;2025-02-09T16:15:00.000Z;2025-02-09T16:30:00.000Z;0
247;2025-02-09T16:00:00.000Z;2025-02-09T16:15:00.000Z;0
247;2025-02-09T15:45:00.000Z;2025-02-09T16:00:00.000Z;0
247;2025-02-09T15:30:00.000Z;2025-02-09T15:45:00.000Z;0
247;2025-02-09T15:15:00.000Z;2025-02-09T15:30:00.000Z;0
247;2025-02-09T15:00:00.000Z;2025-02-09T15:15:00.000Z;0
247;2025-02-09T14:45:00.000Z;2025-02-09T15:00:00.000Z;0
247;2025-02-09T14:30:00.000Z;2025-02-09T14:45:00.000Z;0
247;2025-02-09T14:15:00.000Z;2025-02-09T14:30:00.000Z;0
247;2025-02-09T14:00:00.000Z;2025-02-09T14:15:00.000Z;32.8
247;2025-02-09T13:45:00.000Z;2025-02-09T14:00:00.000Z;44.3
247;2025-02-09T13:30:00.000Z;2025-02-09T13:45:00.000Z;55.8
247;2025-02-09T13:15:00.000Z;2025-02-09T13:30:00.000Z;67.2
247;2025-02-09T13:00:00.000Z;2025-02-09T13:15:00.000Z;80.1
247;2025-02-09T12:45:00.000Z;2025-02-09T13:00:00.000Z;87.8
247;2025-02-09T12:30:00.000Z;2025-02-09T12:45:00.000Z;95.5
247;2025-02-09T12:15:00.000Z;2025-02-09T12:30:00.000Z;103.2
247;2025-02-09T12:00:00.000Z;2025-02-09T12:15:00.000Z;105.9
247;2025-02-09T11:45:00.000Z;2025-02-09T12:00:00.000Z;109.7
247;2025-02-09T11:30:00.000Z;2025-02-09T11:45:00.000Z;113.6
247;2025-02-09T11:15:00.000Z;2025-02-09T11:30:00.000Z;117.5
247;2025-02-09T11:00:00.000Z;2025-02-09T11:15:00.000Z;120.5
247;2025-02-09T10:45:00.000Z;2025-02-09T11:00:00.000Z;124.9
247;2025-02-09T10:30:00.000Z;2025-02-09T10:45:00.000Z;124.9
247;2025-02-09T10:15:00.000Z;2025-02-09T10:30:00.000Z;120.5
247;2025-02-09T10:00:00.000Z;2025-02-09T10:15:00.000Z;116.9
247;2025-02-09T09:45:00.000Z;2025-02-09T10:00:00.000Z;111.1
247;2025-02-09T09:30:00.000Z;2025-02-09T09:45:00.000Z;105.3
247;2025-02-09T09:15:00.000Z;2025-02-09T09:30:00.000Z;99.5
247;2025-02-09T09:00:00.000Z;2025-02-09T09:15:00.000Z;90.7
247;2025-02-09T08:45:00.000Z;2025-02-09T09:00:00.000Z;81.2
247;2025-02-09T08:30:00.000Z;2025-02-09T08:45:00.000Z;71.8
247;2025-02-09T08:15:00.000Z;2025-02-09T08:30:00.000Z;62.4
247;2025-02-09T08:00:00.000Z;2025-02-09T08:15:00.000Z;47
247;2025-02-09T07:45:00.000Z;2025-02-09T08:00:00.000Z;37.5
247;2025-02-09T07:30:00.000Z;2025-02-09T07:45:00.000Z;27.9
247;2025-02-09T07:15:00.000Z;2025-02-09T07:30:00.000Z;18.3
247;2025-02-09T07:00:00.000Z;2025-02-09T07:15:00.000Z;0
247;2025-02-09T06:45:00.000Z;2025-02-09T07:00:00.000Z;0
247;2025-02-09T06:30:00.000Z;2025-02-09T06:45:00.000Z;0
247;2025-02-09T06:15:00.000Z;2025-02-09T06:30:00.000Z;0
247;2025-02-09T06:00:00.000Z;2025-02-09T06:15:00.000Z;0
247;2025-02-09T05:45:00.000Z;2025-02-09T06:00:00.000Z;0
247;2025-02-09T05:30:00.000Z;2025-02-09T05:45:00.000Z;0
247;2025-02-09T05:15:00.000Z;2025-02-09T05:30:00.000Z;0
247;2025-02-09T05:00:00.000Z;2025-02-09T05:15:00.000Z;0
247;2025-02-09T04:45:00.000Z;2025-02-09T05:00:00.000Z;0
247;2025-02-09T04:30:00.000Z;2025-02-09T04:45:00.000Z;0
247;2025-02-09T04:15:00.000Z;2025-02-09T04:30:00.000Z;0
247;2025-02-09T04:00:00.000Z;2025-02-09T04:15:00.000Z;0
247;2025-02-09T03:45:00.000Z;2025-02-09T04:00:00.000Z;0
247;2025-02-09T03:30:00.000Z;2025-02-09T03:45:00.000Z;0
247;2025-02-09T03:15:00.000Z;2025-02-09T03:30:00.000Z;0
247;2025-02-09T03:00:00.000Z;2025-02-09T03:15:00.000Z;0
247;2025-02-09T02:45:00.000Z;2025-02-09T03:00:00.000Z;0
247;2025-02-09T02:30:00.000Z;2025-02-09T02:45:00.000Z;0
247;2025-02-09T02:15:00.000Z;2025-02-09T02:30:00.000Z;0
247;2025-02-09T02:00:00.000Z;2025-02-09T02:15:00.000Z;0
247;2025-02-09T01:45:00.000Z;2025-02-09T02:00:00.000Z;0
247;2025-02-09T01:30:00.000Z;2025-02-09T01:45:00.000Z;0
247;2025-02-09T01:15:00.000Z;2025-02-09T01:30:00.000Z;0
247;2025-02-09T01:00:00.000Z;2025-02-09T01:15:00.000Z;0
247;2025-02-09T00:45:00.000Z;2025-02-09T01:00:00.000Z;0
247;2025-02-09T00:30:00.000Z;2025-02-09T00:45:00.000Z;0
247;2025-02-09T00:15:00.000Z;2025-02-09T00:30:00.000Z;0
247;2025-02-09T00:00:00.000Z;2025-02-09T00:15:00.000Z;0
247;2025-02-08T23:45:00.000Z;2025-02-09T00:00:00.000Z;0
247;2025-02-08T23:30:00.000Z;2025-02-08T23:45:00.000Z;0
247;2025-02-08T23:15:00.000Z;2025-02-08T23:30:00.000Z;0
247;2025-02-08T23:00:00.000Z;2025-02-08T23:15:00.000Z;0
247;2025-02-08T22:45:00.000Z;2025-02-08T23:00:00.000Z;0
247;2025-02-08T22:30:00.000Z;2025-02-08T22:45:00.000Z;0
247;2025-02-08T22:15:00.000Z;2025-02-08T22:30:00.000Z;0
247;2025-02-08T22:00:00.000Z;2025-02-08T22:15:00.000Z;0
247;2025-02-08T21:45:00.000Z;2025-02-08T22:00:00.000Z;0
247;2025-02-08T21:30:00.000Z;2025-02-08T21:45:00.000Z;0
247;2025-02-08T21:15:00.000Z;2025-02-08T21:30:00.000Z;0
247;2025-02-08T21:00:00.000Z;2025-02-08T21:15:00.000Z;0
247;2025-02-08T20:45:00.000Z;2025-02-08T21:00:00.000Z;0
247;2025-02-08T20:30:00.000Z;2025-02-08T20:45:00.000Z;0
247;2025-02-08T20:15:00.000Z;2025-02-08T20:30:00.000Z;0
247;2025-02-08T20:00:00.000Z;2025-02-08T20:15:00.000Z;0
247;2025-02-08T19:45:00.000Z;2025-02-08T20:00:00.000Z;0
247;2025-02-08T19:30:00.000Z;2025-02-08T19:45:00.000Z;0
247;2025-02-08T19:15:00.000Z;2025-02-08T19:30:00.000Z;0
247;2025-02-08T19:00:00.000Z;2025-02-08T19:15:00.000Z;0
247;2025-02-08T18:45:00.000Z;2025-02-08T19:00:00.000Z;0
247;2025-02-08T18:30:00.000Z;2025-02-08T18:45:00.000Z;0
247;2025-02-08T18:15:00.000Z;2025-02-08T18:30:00.000Z;0
247;2025-02-08T18:00:00.000Z;2025-02-08T18:15:00.000Z;0
247;2025-02-08T17:45:00.000Z;2025-02-08T18:00:00.000Z;0
247;2025-02-08T17:30:00.000Z;2025-02-08T17:45:00.000Z;0
247;2025-02-08T17:15:00.000Z;2025-02-08T17:30:00.000Z;0
247;2025-02-08T17:00:00.000Z;2025-02-08T17:15:00.000Z;0
247;2025-02-08T16:45:00.000Z;2025-02-08T17:00:00.000Z;0
247;2025-02-08T16:30:00.000Z;2025-02-08T16:45:00.000Z;0
247;2025-02-08T16:15:00.000Z;2025-02-08T16:30:00.000Z;0
247;2025-02-08T16:00:00.000Z;2025-02-08T16:15:00.000Z;0
247;2025-02-08T15:45:00.000Z;2025-02-08T16:00:00.000Z;0
247;2025-02-08T15:30:00.000Z;2025-02-08T15:45:00.000Z;0
247;2025-02-08T15:15:00.000Z;2025-02-08T15:30:00.000Z;0
247;2025-02-08T15:00:00.000Z;2025-02-08T15:15:00.000Z;0
247;2025-02-08T14:45:00.000Z;2025-02-08T15:00:00.000Z;0
247;2025-02-08T14:30:00.000Z;2025-02-08T14:45:00.000Z;0
247;2025-02-08T14:15:00.000Z;2025-02-08T14:30:00.000Z;0
247;2025-02-08T14:00:00.000Z;2025-02-08T14:15:00.000Z;28.7
247;2025-02-08T13:45:00.000Z;2025-02-08T14:00:00.000Z;42.7
247;2025-02-08T13:30:00.000Z;2025-02-08T13:45:00.000Z;56.8
247;2025-02-08T13:15:00.000Z;2025-02-08T13:30:00.000Z;70.8
247;2025-02-08T13:00:00.000Z;2025-02-08T13:15:00.000Z;91.4
247;2025-02-08T12:45:00.000Z;2025-02-08T13:00:00.000Z;105.3
247;2025-02-08T12:30:00.000Z;2025-02-08T12:45:00.000Z;119.1
247;2025-02-08T12:15:00.000Z;2025-02-08T12:30:00.000Z;132.9
247;2025-02-08T12:00:00.000Z;2025-02-08T12:15:00.000Z;152
247;2025-02-08T11:45:00.000Z;2025-02-08T12:00:00.000Z;158.3
247;2025-02-08T11:30:00.000Z;2025-02-08T11:45:00.000Z;162.5
247;2025-02-08T11:15:00.000Z;2025-02-08T11:30:00.000Z;168.8
247;2025-02-08T11:00:00.000Z;2025-02-08T11:15:00.000Z;168.8
247;2025-02-08T10:45:00.000Z;2025-02-08T11:00:00.000Z;173
247;2025-02-08T10:30:00.000Z;2025-02-08T10:45:00.000Z;173
247;2025-02-08T10:15:00.000Z;2025-02-08T10:30:00.000Z;168.8
247;2025-02-08T10:00:00.000Z;2025-02-08T10:15:00.000Z;167.9
247;2025-02-08T09:45:00.000Z;2025-02-08T10:00:00.000Z;161.3
247;2025-02-08T09:30:00.000Z;2025-02-08T09:45:00.000Z;154.8
247;2025-02-08T09:15:00.000Z;2025-02-08T09:30:00.000Z;148.3
247;2025-02-08T09:00:00.000Z;2025-02-08T09:15:00.000Z;139
247;2025-02-08T08:45:00.000Z;2025-02-08T09:00:00.000Z;125.4
247;2025-02-08T08:30:00.000Z;2025-02-08T08:45:00.000Z;111.8
247;2025-02-08T08:15:00.000Z;2025-02-08T08:30:00.000Z;98.2
247;2025-02-08T08:00:00.000Z;2025-02-08T08:15:00.000Z;71.7
247;2025-02-08T07:45:00.000Z;2025-02-08T08:00:00.000Z;56.8
247;2025-02-08T07:30:00.000Z;2025-02-08T07:45:00.000Z;42
247;2025-02-08T07:15:00.000Z;2025-02-08T07:30:00.000Z;27.2
247;2025-02-08T07:00:00.000Z;2025-02-08T07:15:00.000Z;0
247;2025-02-08T06:45:00.000Z;2025-02-08T07:00:00.000Z;0
247;2025-02-08T06:30:00.000Z;2025-02-08T06:45:00.000Z;0
247;2025-02-08T06:15:00.000Z;2025-02-08T06:30:00.000Z;0
247;2025-02-08T06:00:00.000Z;2025-02-08T06:15:00.000Z;0
247;2025-02-08T05:45:00.000Z;2025-02-08T06:00:00.000Z;0
247;2025-02-08T05:30:00.000Z;2025-02-08T05:45:00.000Z;0
247;2025-02-08T05:15:00.000Z;2025-02-08T05:30:00.000Z;0
247;2025-02-08T05:00:00.000Z;2025-02-08T05:15:00.000Z;0
247;2025-02-08T04:45:00.000Z;2025-02-08T05:00:00.000Z;0
247;2025-02-08T04:30:00.000Z;2025-02-08T04:45:00.000Z;0
247;2025-02-08T04:15:00.000Z;2025-02-08T04:30:00.000Z;0
247;2025-02-08T04:00:00.000Z;2025-02-08T04:15:00.000Z;0
247;2025-02-08T03:45:00.000Z;2025-02-08T04:00:00.000Z;0
247;2025-02-08T03:30:00.000Z;2025-02-08T03:45:00.000Z;0
247;2025-02-08T03:15:00.000Z;2025-02-08T03:30:00.000Z;0
247;2025-02-08T03:00:00.000Z;2025-02-08T03:15:00.000Z;0
247;2025-02-08T02:45:00.000Z;2025-02-08T03:00:00.000Z;0
247;2025-02-08T02:30:00.000Z;2025-02-08T02:45:00.000Z;0
247;2025-02-08T02:15:00.000Z;2025-02-08T02:30:00.000Z;0
247;2025-02-08T02:00:00.000Z;2025-02-08T02:15:00.000Z;0
247;2025-02-08T01:45:00.000Z;2025-02-08T02:00:00.000Z;0
247;2025-02-08T01:30:00.000Z;2025-02-08T01:45:00.000Z;0
247;2025-02-08T01:15:00.000Z;2025-02-08T01:30:00.000Z;0
247;2025-02-08T01:00:00.000Z;2025-02-08T01:15:00.000Z;0
247;2025-02-08T00:45:00.000Z;2025-02-08T01:00:00.000Z;0
247;2025-02-08T00:30:00.000Z;2025-02-08T00:45:00.000Z;0
247;2025-02-08T00:15:00.000Z;2025-02-08T00:30:00.000Z;0
247;2025-02-08T00:00:00.000Z;2025-02-08T00:15:00.000Z;0
247;2025-02-07T23:45:00.000Z;2025-02-08T00:00:00.000Z;0
247;2025-02-07T23:30:00.000Z;2025-02-07T23:45:00.000Z;0
247;2025-02-07T23:15:00.000Z;2025-02-07T23:30:00.000Z;0
247;2025-02-07T23:00:00.000Z;2025-02-07T23:15:00.000Z;0
247;2025-02-07T22:45:00.000Z;2025-02-07T23:00:00.000Z;0
247;2025-02-07T22:30:00.000Z;2025-02-07T22:45:00.000Z;0
247;2025-02-07T22:15:00.000Z;2025-02-07T22:30:00.000Z;0
247;2025-02-07T22:00:00.000Z;2025-02-07T22:15:00.000Z;0
247;2025-02-07T21:45:00.000Z;2025-02-07T22:00:00.000Z;0
247;2025-02-07T21:30:00.000Z;2025-02-07T21:45:00.000Z;0
247;2025-02-07T21:15:00.000Z;2025-02-07T21:30:00.000Z;0
247;2025-02-07T21:00:00.000Z;2025-02-07T21:15:00.000Z;0
247;2025-02-07T20:45:00.000Z;2025-02-07T21:00:00.000Z;0
247;2025-02-07T20:30:00.000Z;2025-02-07T20:45:00.000Z;0
247;2025-02-07T20:15:00.000Z;2025-02-07T20:30:00.000Z;0
247;2025-02-07T20:00:00.000Z;2025-02-07T20:15:00.000Z;0
247;2025-02-07T19:45:00.000Z;2025-02-07T20:00:00.000Z;0
247;2025-02-07T19:30:00.000Z;2025-02-07T19:45:00.000Z;0
247;2025-02-07T19:15:00.000Z;2025-02-07T19:30:00.000Z;0
247;2025-02-07T19:00:00.000Z;2025-02-07T19:15:00.000Z;0
247;2025-02-07T18:45:00.000Z;2025-02-07T19:00:00.000Z;0
247;2025-02-07T18:30:00.000Z;2025-02-07T18:45:00.000Z;0
247;2025-02-07T18:15:00.000Z;2025-02-07T18:30:00.000Z;0
247;2025-02-07T18:00:00.000Z;2025-02-07T18:15:00.000Z;0
247;2025-02-07T17:45:00.000Z;2025-02-07T18:00:00.000Z;0
247;2025-02-07T17:30:00.000Z;2025-02-07T17:45:00.000Z;0
247;2025-02-07T17:15:00.000Z;2025-02-07T17:30:00.000Z;0
247;2025-02-07T17:00:00.000Z;2025-02-07T17:15:00.000Z;0
247;2025-02-07T16:45:00.000Z;2025-02-07T17:00:00.000Z;0
247;2025-02-07T16:30:00.000Z;2025-02-07T16:45:00.000Z;0
247;2025-02-07T16:15:00.000Z;2025-02-07T16:30:00.000Z;0
247;2025-02-07T16:00:00.000Z;2025-02-07T16:15:00.000Z;0
247;2025-02-07T15:45:00.000Z;2025-02-07T16:00:00.000Z;0
247;2025-02-07T15:30:00.000Z;2025-02-07T15:45:00.000Z;0
247;2025-02-07T15:15:00.000Z;2025-02-07T15:30:00.000Z;0
247;2025-02-07T15:00:00.000Z;2025-02-07T15:15:00.000Z;0
247;2025-02-07T14:45:00.000Z;2025-02-07T15:00:00.000Z;0
247;2025-02-07T14:30:00.000Z;2025-02-07T14:45:00.000Z;0
247;2025-02-07T14:15:00.000Z;2025-02-07T14:30:00.000Z;0
247;2025-02-07T14:00:00.000Z;2025-02-07T14:15:00.000Z;27.6
247;2025-02-07T13:45:00.000Z;2025-02-07T14:00:00.000Z;39.1
247;2025-02-07T13:30:00.000Z;2025-02-07T13:45:00.000Z;50.5
247;2025-02-07T13:15:00.000Z;2025-02-07T13:30:00.000Z;61.9
247;2025-02-07T13:00:00.000Z;2025-02-07T13:15:00.000Z;76.9
247;2025-02-07T12:45:00.000Z;2025-02-07T13:00:00.000Z;86.5
247;2025-02-07T12:30:00.000Z;2025-02-07T12:45:00.000Z;96.1
247;2025-02-07T12:15:00.000Z;2025-02-07T12:30:00.000Z;105.7
247;2025-02-07T12:00:00.000Z;2025-02-07T12:15:00.000Z;116.5
247;2025-02-07T11:45:00.000Z;2025-02-07T12:00:00.000Z;120.2
247;2025-02-07T11:30:00.000Z;2025-02-07T11:45:00.000Z;122.7
247;2025-02-07T11:15:00.000Z;2025-02-07T11:30:00.000Z;126.4
247;2025-02-07T11:00:00.000Z;2025-02-07T11:15:00.000Z;126.4
247;2025-02-07T10:45:00.000Z;2025-02-07T11:00:00.000Z;128.9
247;2025-02-07T10:30:00.000Z;2025-02-07T10:45:00.000Z;128.9
247;2025-02-07T10:15:00.000Z;2025-02-07T10:30:00.000Z;126.4
247;2025-02-07T10:00:00.000Z;2025-02-07T10:15:00.000Z;125.3
247;2025-02-07T09:45:00.000Z;2025-02-07T10:00:00.000Z;120
247;2025-02-07T09:30:00.000Z;2025-02-07T09:45:00.000Z;114.7
247;2025-02-07T09:15:00.000Z;2025-02-07T09:30:00.000Z;109.5
247;2025-02-07T09:00:00.000Z;2025-02-07T09:15:00.000Z;100.9
247;2025-02-07T08:45:00.000Z;2025-02-07T09:00:00.000Z;90.6
247;2025-02-07T08:30:00.000Z;2025-02-07T08:45:00.000Z;80.3
247;2025-02-07T08:15:00.000Z;2025-02-07T08:30:00.000Z;70
247;2025-02-07T08:00:00.000Z;2025-02-07T08:15:00.000Z;50.8
247;2025-02-07T07:45:00.000Z;2025-02-07T08:00:00.000Z;40.1
247;2025-02-07T07:30:00.000Z;2025-02-07T07:45:00.000Z;29.4
247;2025-02-07T07:15:00.000Z;2025-02-07T07:30:00.000Z;18.7
247;2025-02-07T07:00:00.000Z;2025-02-07T07:15:00.000Z;0
247;2025-02-07T06:45:00.000Z;2025-02-07T07:00:00.000Z;0
247;2025-02-07T06:30:00.000Z;2025-02-07T06:45:00.000Z;0
247;2025-02-07T06:15:00.000Z;2025-02-07T06:30:00.000Z;0
247;2025-02-07T06:00:00.000Z;2025-02-07T06:15:00.000Z;0
247;2025-02-07T05:45:00.000Z;2025-02-07T06:00:00.000Z;0
247;2025-02-07T05:30:00.000Z;2025-02-07T05:45:00.000Z;0
247;2025-02-07T05:15:00.000Z;2025-02-07T05:30:00.000Z;0
247;2025-02-07T05:00:00.000Z;2025-02-07T05:15:00.000Z;0
247;2025-02-07T04:45:00.000Z;2025-02-07T05:00:00.000Z;0
247;2025-02-07T04:30:00.000Z;2025-02-07T04:45:00.000Z;0
247;2025-02-07T04:15:00.000Z;2025-02-07T04:30:00.000Z;0
247;2025-02-07T04:00:00.000Z;2025-02-07T04:15:00.000Z;0
247;2025-02-07T03:45:00.000Z;2025-02-07T04:00:00.000Z;0
247;2025-02-07T03:30:00.000Z;2025-02-07T03:45:00.000Z;0
247;2025-02-07T03:15:00.000Z;2025-02-07T03:30:00.000Z;0
247;2025-02-07T03:00:00.000Z;2025-02-07T03:15:00.000Z;0
247;2025-02-07T02:45:00.000Z;2025-02-07T03:00:00.000Z;0
247;2025-02-07T02:30:00.000Z;2025-02-07T02:45:00.000Z;0
247;2025-02-07T02:15:00.000Z;2025-02-07T02:30:00.000Z;0
247;2025-02-07T02:00:00.000Z;2025-02-07T02:15:00.000Z;0
247;2025-02-07T01:45:00.000Z;2025-02-07T02:00:00.000Z;0
247;2025-02-07T01:30:00.000Z;2025-02-07T01:45:00.000Z;0
247;2025-02-07T01:15:00.000Z;2025-02-07T01:30:00.000Z;0
247;2025-02-07T01:00:00.000Z;2025-02-07T01:15:00.000Z;0
247;2025-02-07T00:45:00.000Z;2025-02-07T01:00:00.000Z;0
247;2025-02-07T00:30:00.000Z;2025-02-07T00:45:00.000Z;0
247;2025-02-07T00:15:00.000Z;2025-02-07T00:30:00.000Z;0
247;2025-02-07T00:00:00.000Z;2025-02-07T00:15:00.000Z;0
247;2025-02-06T23:45:00.000Z;2025-02-07T00:00:00.000Z;0
247;2025-02-06T23:30:00.000Z;2025-02-06T23:45:00.000Z;0
247;2025-02-06T23:15:00.000Z;2025-02-06T23:30:00.000Z;0
247;2025-02-06T23:00:00.000Z;2025-02-06T23:15:00.000Z;0
247;2025-02-06T22:45:00.000Z;2025-02-06T23:00:00.000Z;0
247;2025-02-06T22:30:00.000Z;2025-02-06T22:45:00.000Z;0
247;2025-02-06T22:15:00.000Z;2025-02-06T22:30:00.000Z;0
247;2025-02-06T22:00:00.000Z;2025-02-06T22:15:00.000Z;0
247;2025-02-06T21:45:00.000Z;2025-02-06T22:00:00.000Z;0
247;2025-02-06T21:30:00.000Z;2025-02-06T21:45:00.000Z;0
247;2025-02-06T21:15:00.000Z;2025-02-06T21:30:00.000Z;0
247;2025-02-06T21:00:00.000Z;2025-02-06T21:15:00.000Z;0
247;2025-02-06T20:45:00.000Z;2025-02-06T21:00:00.000Z;0
247;2025-02-06T20:30:00.000Z;2025-02-06T20:45:00.000Z;0
247;2025-02-06T20:15:00.000Z;2025-02-06T20:30:00.000Z;0
247;2025-02-06T20:00:00.000Z;2025-02-06T20:15:00.000Z;0
247;2025-02-06T19:45:00.000Z;2025-02-06T20:00:00.000Z;0
247;2025-02-06T19:30:00.000Z;2025-02-06T19:45:00.000Z;0
247;2025-02-06T19:15:00.000Z;2025-02-06T19:30:00.000Z;0
247;2025-02-06T19:00:00.000Z;2025-02-06T19:15:00.000Z;0
247;2025-02-06T18:45:00.000Z;2025-02-06T19:00:00.000Z;0
247;2025-02-06T18:30:00.000Z;2025-02-06T18:45:00.000Z;0
247;2025-02-06T18:15:00.000Z;2025-02-06T18:30:00.000Z;0
247;2025-02-06T18:00:00.000Z;2025-02-06T18:15:00.000Z;0
247;2025-02-06T17:45:00.000Z;2025-02-06T18:00:00.000Z;0
247;2025-02-06T17:30:00.000Z;2025-02-06T17:45:00.000Z;0
247;2025-02-06T17:15:00.000Z;2025-02-06T17:30:00.000Z;0
247;2025-02-06T17:00:00.000Z;2025-02-06T17:15:00.000Z;0
247;2025-02-06T16:45:00.000Z;2025-02-06T17:00:00.000Z;0
247;2025-02-06T16:30:00.000Z;2025-02-06T16:45:00.000Z;0
247;2025-02-06T16:15:00.000Z;2025-02-06T16:30:00.000Z;0
247;2025-02-06T16:00:00.000Z;2025-02-06T16:15:00.000Z;0
247;2025-02-06T15:45:00.000Z;2025-02-06T16:00:00.000Z;0
247;2025-02-06T15:30:00.000Z;2025-02-06T15:45:00.000Z;0
247;2025-02-06T15:15:00.000Z;2025-02-06T15:30:00.000Z;0
247;2025-02-06T15:00:00.000Z;2025-02-06T15:15:00.000Z;0
